eventID;year;month;day;hour;minute;second;longitude;latitude;depth;magnitude
11346;2005;8;28;10;1;4;-72.268;-15.266;139;4.9
11347;2005;8;28;16;4;0;-69.794;-29.321;13;3.1
11348;2005;8;30;12;26;11;-67.977;-31.054;1;4.62
11349;2005;8;31;9;22;29;-77.115;-1.347;29;4.35
11350;2005;9;1;22;10;27;-77.360;3.681;22;3.84
11351;2005;9;2;21;9;0;-66.979;-32.044;47.3;4.7
11352;2005;9;3;13;0;3;-69.993;-23.622;39;4.67
11353;2005;9;4;3;25;30;-67.540;-31.902;14.5;4.4
11354;2005;9;5;7;36;17;-74.724;-11.900;87;3.54
11355;2005;9;6;9;27;40;-69.877;-27.245;116;4.02
11356;2005;9;8;7;30;0;-70.302;-32.290;5;3.7
11357;2005;9;8;18;55;17;-74.778;-10.517;13;4.9
11358;2005;9;8;18;55;17;-74.667;-10.346;16;4.57
11359;2005;9;9;2;17;0;-69.585;-24.981;44.8;3.5
11360;2005;9;9;11;26;5;-69.397;-31.649;149;5.9
11361;2005;9;9;19;21;51;-77.434;-4.384;63;4.5
11362;2005;9;10;9;31;7;-79.373;-1.193;75;3.47
11363;2005;9;11;18;17;58;-75.566;2.345;4;3.59
11364;2005;9;12;6;19;0;-68.567;-25.999;144.9;3.4
11365;2005;9;15;9;21;5;-67.961;-24.418;100;3.34
11366;2005;9;15;11;46;0;-69.139;-32.372;149;3.3
11367;2005;9;18;6;13;0;-82.700;3.870;15;5.5
11368;2005;9;19;17;17;0;-69.952;-28.882;140;3.3
11369;2005;9;21;0;9;8;-77.712;-3.338;31;4.82
11370;2005;9;23;6;54;47;-69.238;-27.107;39;3.11
11371;2005;9;24;0;23;1;-79.024;-1.595;132;3.37
11372;2005;9;25;10;54;12;-70.296;-30.206;103;3.56
11373;2005;9;25;10;54;12;-70.604;-30.165;117.2;3.7
11374;2005;9;26;1;55;37;-76.471;-5.564;118;7.5
11375;2005;9;26;2;30;34;-77.683;-5.410;57;4.5
11376;2005;9;26;6;59;31;-78.321;-4.176;75;4.9
11377;2005;9;26;11;56;16;-78.841;3.519;32;4.77
11378;2005;9;26;15;40;1;-70.235;-17.166;118;5.2
11379;2005;9;27;0;50;17;-78.440;1.073;12;3.47
11380;2005;9;28;3;34;37;-71.675;-15.056;147;3.87
11381;2005;9;28;23;21;46;-77.369;-1.881;35;3.37
11382;2005;9;30;3;36;12;-78.244;-4.758;33;4.5
11383;2005;9;30;5;33;34;-78.224;-3.466;12;4.54
11384;2005;9;30;5;40;0;-72.913;-32.753;18.1;3.6
11385;2005;9;30;5;50;15;-67.468;-31.617;5;4.65
11386;2005;10;1;21;54;8;-63.657;-23.579;541;5.6
11387;2005;10;1;22;19;48;-70.683;-16.803;11;5.7
11388;2005;10;2;6;45;35;-70.942;-18.501;60;4.1
11389;2005;10;5;4;3;29;-78.295;-4.126;142;4.54
11390;2005;10;5;10;59;4;-65.291;-27.303;42;5.31
11391;2005;10;6;9;11;49;-77.386;-0.030;18;3.66
11392;2005;10;6;23;39;37;-73.646;-8.373;153;4.8
11393;2005;10;8;15;35;41;-72.165;-28.109;40;4
11394;2005;10;8;18;4;1;-69.356;-29.515;107.5;4.2
11395;2005;10;8;20;15;7;-78.470;-7.739;44;4.35
11396;2005;10;8;20;15;15;-78.702;-7.926;107;4.9
11397;2005;10;9;8;34;0;-69.625;-25.037;90;3.2
11398;2005;10;11;5;5;18;-82.259;-4.894;21;4.8
11399;2005;10;12;16;21;19;-75.837;3.763;30;3.59
11400;2005;10;12;19;33;40;-78.344;-2.169;12;4.83
11401;2005;10;13;21;2;16;-69.854;-20.982;60;3.89
11402;2005;10;14;5;2;3;-76.641;-12.727;65;4.9
11403;2005;10;14;5;20;30;-64.545;-17.221;33;4.77
11404;2005;10;14;9;14;0;-68.727;-29.771;2.2;4.1
11405;2005;10;15;11;21;53;-67.448;-21.758;221;4.72
11406;2005;10;17;12;25;11;-70.624;-24.359;25;4.43
11407;2005;10;18;0;50;21;-65.397;-17.104;55;4.35
11408;2005;10;18;8;42;16;-72.526;-14.176;86;5
11409;2005;10;18;8;42;18;-73.243;-14.364;93;5.3
11410;2005;10;18;11;55;28;-79.651;-1.330;43;3.47
11411;2005;10;18;23;46;0;-69.352;-30.220;10.5;4.2
11412;2005;10;19;0;32;43;-71.055;-31.878;82;4.25
11413;2005;10;20;19;30;16;-70.043;-13.264;20;5.2
11414;2005;10;20;21;4;18;-73.436;-23.996;10;3.34
11415;2005;10;22;8;49;0;-71.699;-16.996;56;4.9
11416;2005;10;23;5;24;4;-79.741;0.168;18;3.37
11417;2005;10;23;13;37;48;-69.036;-26.050;109;4.05
11418;2005;10;23;22;11;13;-69.965;-21.304;10;3.78
11419;2005;10;24;4;55;51;-68.830;-29.025;139;4.8
11420;2005;10;24;17;35;27;-77.856;-0.456;5;4.77
11421;2005;10;25;7;40;18;-69.990;-19.322;46;4.82
11422;2005;10;27;13;3;30;-78.710;-4.546;12;4.64
11423;2005;10;27;13;3;31;-78.537;-3.824;105;4.9
11424;2005;10;27;19;46;0;-71.308;-31.501;75.7;3.1
11425;2005;10;28;0;53;28;-83.321;-2.706;12;4.83
11426;2005;10;28;8;55;8;-77.777;-1.084;25;3.76
11427;2005;10;28;19;51;35;-68.457;-28.260;150;3.89
11428;2005;10;28;23;18;42;-79.601;1.064;12;4.54
11429;2005;10;29;6;38;50;-80.749;-8.704;25;5.8
11430;2005;10;30;2;50;48;-79.597;-3.490;91;4.83
11431;2005;10;30;12;25;56;-79.429;-0.791;15;3.76
11432;2005;10;31;2;10;24;-78.871;-5.855;36;5.7
11433;2005;10;31;11;50;0;-68.262;-23.903;30.5;3.2
11434;2005;11;3;12;2;21;-70.399;-32.878;1;4.82
11435;2005;11;5;2;17;58;-79.284;-1.439;9;3.47
11436;2005;11;5;3;6;18;-73.721;-12.929;93;4.8
11437;2005;11;5;12;13;40;-70.402;-29.024;78;4.84
11438;2005;11;5;14;51;47;-78.117;-2.859;229;4.05
11439;2005;11;9;2;55;0;-70.463;-30.537;97.3;3.7
11440;2005;11;9;11;33;2;-77.007;-1.049;247;5.9
11441;2005;11;9;14;17;53;-71.419;-27.983;8;4.92
11442;2005;11;10;5;19;0;-70.528;-30.087;45.4;4
11443;2005;11;10;23;46;27;-74.952;-5.302;76;4.9
11444;2005;11;11;3;3;15;-72.512;-14.605;120;4.7
11445;2005;11;11;8;56;51;-64.592;-26.487;35;4.67
11446;2005;11;11;13;36;36;-80.900;-5.805;54;4.9
11447;2005;11;11;19;10;33;-77.200;-4.127;166;5.3
11448;2005;11;14;4;20;30;-76.078;-7.392;13;4.5
11449;2005;11;15;6;4;26;-78.979;1.082;78;3.68
11450;2005;11;15;13;12;13;-81.755;-8.973;26;4.6
11451;2005;11;16;5;27;15;-81.691;-4.148;29;4.8
11452;2005;11;16;7;21;30;-79.051;-9.690;48;5.6
11453;2005;11;17;4;16;30;-62.876;-28.809;610;5.3
11454;2005;11;17;19;26;52;-67.856;-23.075;155;6.8
11455;2005;11;17;19;26;56;-67.890;-22.320;162.6;6
11456;2005;11;18;10;51;24;-75.675;-7.938;34;4.16
11457;2005;11;18;12;57;13;-76.888;-9.026;84;4.7
11458;2005;11;18;21;35;0;-70.374;-26.371;64.5;3.1
11459;2005;11;19;10;3;33;-75.200;-5.383;174;4.9
11460;2005;11;19;21;27;0;-69.113;-23.506;5.5;3.3
11461;2005;11;20;4;53;42;-77.846;-4.558;95;4.8
11462;2005;11;20;8;25;8;-79.194;-5.038;124;4.6
11463;2005;11;20;19;33;8;-69.893;-26.770;96;3.89
11464;2005;11;22;2;52;18;-76.368;-8.109;141;4.9
11465;2005;11;22;7;5;41;-78.744;-11.095;55;4.7
11466;2005;11;22;9;28;26;-77.400;-11.211;91;4.5
11467;2005;11;22;14;31;53;-79.478;-2.831;78;4.25
11468;2005;11;22;14;31;54;-77.931;-2.886;128;4.9
11469;2005;11;22;23;27;31;-74.230;-8.753;135;5.6
11470;2005;11;23;5;51;55;-69.485;-32.405;124;3.45
11471;2005;11;23;13;10;6;-77.217;-3.326;26;4.83
11472;2005;11;25;16;48;48;-80.098;-10.870;18;4.9
11473;2005;11;26;12;5;0;-69.076;-21.834;10.5;3.8
11474;2005;11;27;4;46;5;-77.978;-8.175;116;5.2
11475;2005;11;27;8;46;10;-77.804;-7.774;41;4.87
11476;2005;11;27;8;46;59;-75.522;-11.535;82;5.1
11477;2005;11;27;16;48;0;-79.262;-6.559;98;4.5
11478;2005;11;29;8;14;52;-76.806;-8.891;141;4.8
11479;2005;11;30;5;41;36;-80.258;-10.018;13;5.8
11480;2005;11;30;16;19;59;-81.759;-5.693;31;4.6
11481;2005;11;30;16;34;41;-75.875;1.847;30;3.76
11482;2005;12;1;23;3;39;-79.721;-6.315;65;4.9
11483;2005;12;2;3;48;36;-79.844;-4.416;11;4.5
11484;2005;12;2;14;35;17;-75.693;-9.272;160;4.5
11485;2005;12;4;13;44;0;-69.281;-31.770;23.5;4.2
11486;2005;12;5;1;34;53;-78.906;0.046;7;3.37
11487;2005;12;5;2;55;47;-69.541;-29.574;134;4.54
11488;2005;12;5;8;12;36;-70.016;-20.192;75;4.31
11489;2005;12;5;23;49;50;-78.146;-2.668;43;4.9
11490;2005;12;7;10;27;38;-68.905;-32.086;178;3.56
11491;2005;12;7;13;57;10;-80.227;1.335;14;4.35
11492;2005;12;8;5;11;48;-76.439;-9.937;100;4.6
11493;2005;12;8;8;29;40;-72.502;-16.282;105;5
11494;2005;12;9;19;50;0;-70.739;-23.435;0.6;3.3
11495;2005;12;10;21;59;10;-75.463;-8.395;88;4.6
11496;2005;12;10;21;59;16;-75.357;-8.992;39;4.15
11497;2005;12;11;10;47;21;-81.584;-7.467;20;4.8
11498;2005;12;11;16;23;16;-76.766;-9.666;16;4.7
11499;2005;12;11;21;10;39;-78.691;-7.196;26;4.5
11500;2005;12;12;7;47;22;-75.537;2.344;30;3.59
11501;2005;12;12;16;39;45;-70.104;-32.957;125;3.56
11502;2005;12;12;21;7;35;-80.011;-1.598;10;4.87
11503;2005;12;14;10;46;31;-75.440;-6.659;157;4.7
11504;2005;12;15;4;45;33;-71.359;-16.436;128;5.4
11505;2005;12;16;5;1;0;-70.165;-30.231;117.1;3.3
11506;2005;12;17;2;3;3;-79.127;-1.928;30;4.64
11507;2005;12;17;23;12;37;-79.473;-2.001;123.6;4.8
11508;2005;12;19;3;46;55;-78.900;0.097;77;4.44
11509;2005;12;19;11;33;0;-67.136;-27.897;180.7;5.9
11510;2005;12;20;16;34;52;-80.974;-1.990;37;5.3
11511;2005;12;21;18;10;36;-76.265;-6.211;134;4.6
11512;2005;12;21;19;51;58;-77.869;-8.674;48;5.3
11513;2005;12;22;7;29;24;-81.398;-0.980;5;4.83
11514;2005;12;22;8;50;0;-70.751;-30.350;9.3;3.2
11515;2005;12;22;8;56;57;-72.825;-13.370;22.4;4.3
11516;2005;12;22;14;1;21;-70.818;-30.834;132;3
11517;2005;12;22;23;31;28;-77.807;-5.880;126;4.5
11518;2005;12;23;1;21;0;-66.925;-21.923;280;5.2
11519;2005;12;23;21;47;0;-77.770;-1.560;225;6.1
11520;2005;12;23;21;47;7;-77.585;-1.457;189;6.1
11521;2005;12;24;0;52;54;-79.027;-1.469;112;3.57
11522;2005;12;24;12;19;35;-79.220;-1.045;120;4.54
11523;2005;12;25;8;27;56;-76.753;-5.766;20;4.9
11524;2005;12;25;20;41;47;-70.328;-23.987;46;4.25
11525;2005;12;26;9;17;15;-68.370;-31.594;150;4.44
11526;2005;12;27;15;55;10;-75.144;-7.457;156;4.8
11527;2005;12;27;16;39;6;-69.750;-16.495;177;4.3
11528;2005;12;27;17;2;30;-76.825;-12.017;97;4.9
11529;2005;12;28;8;9;22;-80.525;-9.513;26;4.9
11530;2005;12;28;14;4;59;-79.807;-0.286;87;3.66
11531;2005;12;30;10;53;26;-65.524;-30.983;174;4.3
11532;2005;12;31;12;14;2;-71.520;-28.990;25;5.1
11533;2005;12;31;19;57;30;-77.535;-0.886;10;4.64
11534;2006;1;1;3;37;8;-79.542;0.774;12;4.72
11535;2006;1;2;16;6;48;-67.883;-20.087;248.2;4.3
11536;2006;1;3;14;42;4;-66.917;-24.262;13;3.67
11537;2006;1;3;16;0;26;-76.060;-5.745;23;5
11538;2006;1;4;4;33;37;-68.399;-28.997;114.8;5
11539;2006;1;4;4;44;6;-78.448;0.459;150;4.44
11540;2006;1;13;0;21;51;-68.534;-19.899;189;4.37
11541;2006;1;13;4;53;58;-80.707;-0.233;33;4.44
11542;2006;1;13;6;0;28;-73.734;-11.711;25;4.9
11543;2006;1;13;6;0;28;-73.515;-11.707;34;4.28
11544;2006;1;13;22;1;58;-74.231;-9.060;30;4.2
11545;2006;1;15;6;47;56;-74.985;-13.030;94;4.9
11546;2006;1;17;14;50;0;-70.138;-27.217;85;3.3
11547;2006;1;19;10;4;0;-70.483;-31.268;145.8;3.3
11548;2006;1;21;6;47;23;-74.685;-10.272;148;4.35
11549;2006;1;21;21;10;41;-74.103;3.681;30;4.42
11550;2006;1;22;6;26;49;-67.394;-21.886;210;4.35
11551;2006;1;23;10;33;7;-74.476;3.382;17;3.92
11552;2006;1;23;19;29;40;-65.962;-21.923;262;3.63
11553;2006;1;23;19;29;40;-65.936;-21.926;258.7;4.2
11554;2006;1;27;6;43;0;-78.804;-10.628;49;5.5
11555;2006;1;27;10;3;37;-72.096;-22.607;23;4.22
11556;2006;1;29;13;24;37;-68.874;-32.669;141;3.57
11557;2006;1;30;3;19;0;-70.175;-26.861;45;4
11558;2006;1;31;23;50;37;-70.351;-28.735;87;4.55
11559;2006;1;31;23;50;37;-70.647;-28.748;84.8;4.7
11560;2006;2;5;1;20;6;-75.493;-6.328;34;4.5
11561;2006;2;5;2;52;0;-78.591;-0.388;12;4.44
11562;2006;2;5;2;52;0;-78.590;-0.380;12;3.6
11563;2006;2;8;9;44;14;-66.929;-22.664;303;4.05
11564;2006;2;8;22;29;37;-79.302;-0.967;87;4.35
11565;2006;2;9;2;59;31;-77.215;-2.647;12;4.44
11566;2006;2;9;11;44;0;-69.170;-22.426;90.1;3.7
11567;2006;2;9;15;43;32;-68.409;-21.898;5;3
11568;2006;2;9;17;8;38;-69.096;-27.291;35;4.2
11569;2006;2;10;1;3;0;-79.914;-1.186;67;3.37
11570;2006;2;10;1;48;44;-75.240;-8.305;35;4.9
11571;2006;2;10;1;48;44;-75.240;-8.305;35;3.75
11572;2006;2;10;17;51;54;-71.561;-32.599;33;5.2
11573;2006;2;11;10;6;0;-69.390;-26.188;97.4;3.1
11574;2006;2;11;11;49;38;-67.562;-32.415;162;5.1
11575;2006;2;11;11;49;40;-67.508;-32.337;33;4.87
11576;2006;2;11;14;30;45;-76.063;-11.454;27;4.8
11577;2006;2;13;14;26;9;-72.084;2.722;30;4.42
11578;2006;2;13;20;12;32;-77.742;-1.953;25;3.57
11579;2006;2;14;3;46;10;-68.301;-23.133;35;4.3
11580;2006;2;18;18;24;3;-66.470;-20.306;231;4.93
11581;2006;2;18;19;51;57;-77.171;-2.266;154;4.9
11582;2006;2;18;21;7;28;-79.383;-4.272;93;4.5
11583;2006;2;18;23;42;0;-72.449;-23.525;7.3;4.1
11584;2006;2;21;9;11;0;-71.906;-25.355;34.6;3.9
11585;2006;2;21;21;0;22;-75.634;-10.283;19;5.7
11586;2006;2;22;1;2;37;-71.375;-23.305;18;4.44
11587;2006;2;22;1;2;37;-71.375;-23.305;18;3.63
11588;2006;2;22;1;2;38;-71.626;-23.276;76.9;4.2
11589;2006;2;22;8;56;5;-77.278;-2.171;16;4.54
11590;2006;2;22;23;40;0;-67.013;-18.674;248;4.05
11591;2006;2;23;0;33;49;-76.784;-2.828;135;4.7
11592;2006;2;23;0;33;49;-76.813;-2.837;136;4.15
11593;2006;2;24;1;24;12;-74.871;2.868;30;4.17
11594;2006;2;26;0;51;34;-75.016;-12.589;15;5.2
11595;2006;2;26;15;9;55;-77.499;1.195;10;4.54
11596;2006;2;26;19;49;0;-70.707;-32.684;79.5;3.9
11597;2006;2;27;19;1;18;-75.632;-13.613;121;4.96
11598;2006;2;27;19;1;18;-75.632;-13.613;121;3.98
11599;2006;2;28;9;42;0;-69.814;-25.625;90;3.3
11600;2006;3;1;0;44;37;-69.712;-24.681;65;3
11601;2006;3;1;9;27;34;-68.126;-24.130;140;4.93
11602;2006;3;1;23;35;17;-69.809;-12.354;30;4.61
11603;2006;3;3;20;12;19;-78.653;1.281;31;3.57
11604;2006;3;3;21;0;11;-75.472;-15.937;38;4.8
11605;2006;3;5;4;44;0;-67.399;-24.230;170;5.5
11606;2006;3;5;5;6;1;-70.002;-24.131;57;4.87
11607;2006;3;5;5;28;37;-77.237;-4.286;160;5.5
11608;2006;3;5;6;48;24;-65.472;-21.571;310;4.25
11609;2006;3;6;3;57;34;-73.049;-32.691;35;4.44
11610;2006;3;6;15;14;31;-69.585;-16.028;208.9;4.3
11611;2006;3;7;21;29;7;-66.919;-23.292;112;4.35
11612;2006;3;9;15;59;32;-76.758;1.615;3;4.09
11613;2006;3;9;15;59;36;-76.540;1.440;61;3.63
11614;2006;3;9;16;25;35;-78.180;-3.510;12;4.35
11615;2006;3;12;23;0;0;-67.232;-21.878;168;5.2
11616;2006;3;13;0;11;49;-67.551;-19.212;207;4.15
11617;2006;3;17;13;54;0;-69.576;-26.275;135;3.2
11618;2006;3;18;9;22;37;-66.854;-19.961;241;4.35
11619;2006;3;18;19;44;30;-65.770;-17.065;10;4.4
11620;2006;3;22;18;42;58;-79.644;2.701;40;4.57
11621;2006;3;25;8;56;29;-76.001;-10.386;126;5.2
11622;2006;3;25;15;20;24;-63.742;-21.989;522;3.86
11623;2006;3;27;5;23;59;-69.544;-20.872;56;5.2
11624;2006;3;30;21;32;56;-79.165;-0.009;46;3.37
11625;2006;4;1;9;32;27;-69.634;-29.321;125;3.78
11626;2006;4;1;19;52;44;-71.811;-15.750;63;5.17
11627;2006;4;1;19;52;44;-71.811;-15.750;63;4.09
11628;2006;4;2;15;25;53;-79.594;-1.072;52;3.37
11629;2006;4;3;3;33;47;-71.195;-8.903;594;4.2
11630;2006;4;4;13;47;37;-69.120;-25.949;120;3
11631;2006;4;4;15;6;15;-69.511;-27.884;90;3.45
11632;2006;4;6;9;45;52;-70.814;-30.219;80;3.45
11633;2006;4;7;4;0;59;-78.024;0.535;13;4.35
11634;2006;4;9;20;50;45;-70.772;-20.792;35;5.7
11635;2006;4;10;9;47;0;-69.272;-23.437;43.5;3.9
11636;2006;4;10;13;15;58;-68.861;-30.662;115;4.74
11637;2006;4;12;7;8;7;-73.929;-8.323;55;4.8
11638;2006;4;15;1;4;49;-67.399;-21.357;177;4.56
11639;2006;4;15;6;50;0;-70.201;-27.708;86.1;3
11640;2006;4;15;21;53;0;-70.622;-31.513;21.8;3.6
11641;2006;4;15;23;50;9;-72.279;-29.564;14;6
11642;2006;4;17;17;40;0;-71.694;-24.322;37.4;3.9
11643;2006;4;18;9;40;0;-69.870;-31.076;122.6;3.1
11644;2006;4;19;5;52;19;-78.227;-1.888;14;3.66
11645;2006;4;20;6;52;6;-65.572;-17.006;64;3.98
11646;2006;4;22;16;32;39;-71.821;-11.926;77;4.9
11647;2006;4;22;16;32;44;-72.168;-11.897;28;4.64
11648;2006;4;23;1;5;22;-75.488;3.988;4;3.76
11649;2006;4;27;7;24;0;-69.222;-32.732;11.8;4.3
11650;2006;4;29;6;54;0;-69.459;-31.190;1.1;3.5
11651;2006;4;29;19;3;27;-65.642;-17.807;66;3.33
11652;2006;4;30;7;28;46;-74.999;-11.909;78;3.65
11653;2006;4;30;19;17;12;-71.399;-27.097;12;6.6
11654;2006;5;1;2;46;15;-68.381;-30.801;3;3.56
11655;2006;5;1;11;32;5;-75.420;-10.205;31;5.31
11656;2006;5;3;1;50;24;-66.445;-32.214;20;3.45
11657;2006;5;4;5;49;4;-79.720;-0.150;22;5.03
11658;2006;5;5;12;3;29;-77.498;-0.593;5;3.57
11659;2006;5;5;14;23;36;-71.095;-25.110;31.5;4.8
11660;2006;5;6;11;11;1;-68.124;-20.849;192;3.22
11661;2006;5;7;18;53;14;-64.220;-30.197;35;4.77
11662;2006;5;8;1;26;52;-76.280;-11.342;105;5
11663;2006;5;8;1;26;52;-76.120;-11.159;121;4.74
11664;2006;5;8;3;14;12;-70.119;-29.326;120;3.34
11665;2006;5;8;14;15;26;-84.218;3.201;29;4.9
11666;2006;5;9;16;4;31;-63.747;-22.192;3;4.15
11667;2006;5;10;0;24;0;-71.505;-24.278;90;3.1
11668;2006;5;10;9;31;50;-74.332;3.297;5;4.42
11669;2006;5;10;9;31;55;-74.154;3.398;78;3.54
11670;2006;5;12;17;29;53;-66.889;-24.582;74;3.76
11671;2006;5;12;19;33;8;-68.437;-23.584;17;3.22
11672;2006;5;14;7;38;23;-78.758;3.888;32;3.92
11673;2006;5;14;7;39;9;-78.492;0.621;25;3.47
11674;2006;5;14;13;36;42;-70.519;-21.595;12;4.67
11675;2006;5;17;23;40;31;-67.565;-28.425;20;4.92
11676;2006;5;21;2;7;6;-85.364;1.503;15;6
11677;2006;5;22;2;59;57;-75.536;-9.003;20;4.7
11678;2006;5;22;2;59;59;-75.591;-9.190;131;4.25
11679;2006;5;22;23;59;0;-68.876;-32.168;10.4;3.1
11680;2006;5;23;2;17;7;-71.682;-20.772;13;4.77
11681;2006;5;24;19;52;43;-74.706;-6.168;27;4.62
11682;2006;5;24;19;52;44;-75.065;-6.684;26;4.9
11683;2006;5;24;23;33;0;-66.557;-31.555;33;4.2
11684;2006;5;25;20;48;4;-71.439;-18.141;33;5.8
11685;2006;5;25;20;48;4;-71.185;-18.167;32;5.5
11686;2006;5;25;20;48;10;-71.916;-19.259;30;5.6
11687;2006;5;26;1;57;31;-77.384;-12.192;26;4.9
11688;2006;5;26;15;5;12;-75.569;2.354;1;3.59
11689;2006;5;27;4;35;23;-67.178;-26.423;35;4.62
11690;2006;5;27;6;53;7;-79.456;-6.992;44;4.9
11691;2006;5;27;21;48;43;-77.509;3.877;33;3.68
11692;2006;5;27;22;24;10;-68.653;-32.013;150;4.35
11693;2006;5;27;22;24;10;-68.427;-31.980;117;4.79
11694;2006;5;29;3;22;43;-63.247;-18.317;30;4.78
11695;2006;5;30;3;31;55;-68.065;-30.674;135;4.35
11696;2006;5;31;18;53;36;-70.950;-31.537;109;3.34
11697;2006;6;1;4;11;12;-76.992;-7.073;87;5.2
11698;2006;6;1;20;9;0;-71.064;-32.666;5.1;3.3
11699;2006;6;3;2;28;50;-79.790;-0.759;24;4.35
11700;2006;6;3;17;14;56;-68.170;-32.772;150;3.11
11701;2006;6;5;5;14;17;-70.732;-20.437;27;4.92
11702;2006;6;5;11;10;4;-69.448;-26.423;15;3.45
11703;2006;6;5;12;3;10;-78.775;0.195;5;3.76
11704;2006;6;6;19;5;0;-69.987;-27.881;90.4;3.3
11705;2006;6;7;2;26;2;-73.711;-7.570;187;5.2
11706;2006;6;7;2;26;3;-73.949;-7.531;125;5.5
11707;2006;6;9;1;19;37;-78.473;-7.716;70;4.5
11708;2006;6;9;13;39;44;-69.260;-30.845;61;5.03
11709;2006;6;10;13;38;38;-66.629;-19.434;255;4.15
11710;2006;6;12;1;12;16;-77.948;-0.390;10;3.66
11711;2006;6;12;2;36;27;-79.656;-0.648;85;3.37
11712;2006;6;12;8;0;12;-74.030;-16.678;42;4.9
11713;2006;6;12;16;31;51;-71.851;-17.560;135;4.37
11714;2006;6;15;1;44;6;-67.498;-28.323;117;4.54
11715;2006;6;15;7;42;0;-73.042;-32.657;15;3.3
11716;2006;6;15;13;9;53;-77.506;-8.781;117;4.5
11717;2006;6;17;6;14;50;-79.143;-0.192;21;3.37
11718;2006;6;17;9;54;2;-73.788;-14.477;57;5.2
11719;2006;6;17;15;51;20;-70.156;-27.413;100;3.45
11720;2006;6;18;15;12;51;-69.850;-15.385;235;4.35
11721;2006;6;18;18;33;34;-69.458;-29.631;108;4.67
11722;2006;6;18;19;47;0;-68.298;-32.516;0.3;3.2
11723;2006;6;19;5;57;2;-66.735;-22.933;191.3;4.3
11724;2006;6;19;5;57;3;-69.861;-22.952;406;4.11
11725;2006;6;19;12;54;19;-78.951;-8.431;66;4.5
11726;2006;6;21;12;40;0;-77.410;-2.140;179.9;5.3
11727;2006;6;21;18;50;7;-68.990;-29.163;3;3.34
11728;2006;6;23;13;52;56;-67.228;-20.873;185;4.54
11729;2006;6;23;20;56;1;-70.150;-24.628;50;4.9
11730;2006;6;23;20;56;2;-70.770;-24.600;27.3;5
11731;2006;6;23;23;59;59;-72.722;-31.367;77;3.05
11732;2006;6;25;4;15;0;-66.560;-23.233;250;5.4
11733;2006;6;25;11;12;57;-77.102;3.720;46;4.17
11734;2006;6;25;11;13;2;-76.702;3.763;86;3.4
11735;2006;6;26;7;21;14;-80.152;-0.528;12;4.35
11736;2006;6;27;13;41;16;-79.753;-2.872;29;5.41
11737;2006;6;27;16;59;35;-73.458;-11.242;119;4.5
11738;2006;6;27;19;18;0;-69.198;-27.306;15;3.2
11739;2006;6;28;11;22;0;-70.402;-28.073;3.4;3
11740;2006;7;1;0;14;42;-80.156;-1.204;12;3.37
11741;2006;7;2;11;47;0;-68.674;-32.496;170.2;3.1
11742;2006;7;3;9;53;28;-67.877;-20.323;154;4.15
11743;2006;7;4;0;48;18;-81.359;-5.981;28;4.5
11744;2006;7;4;2;43;0;-70.855;-31.110;115.2;3
11745;2006;7;4;19;52;49;-78.432;0.979;6;3.57
11746;2006;7;5;14;13;55;-66.469;-21.319;200;4.93
11747;2006;7;6;21;35;18;-70.530;-30.971;127;3.45
11748;2006;7;7;12;21;31;-69.248;-22.983;98.9;4.6
11749;2006;7;8;1;28;49;-63.394;-28.703;529;4.35
11750;2006;7;8;8;6;51;-69.741;-16.935;199;4.6
11751;2006;7;9;23;36;5;-71.337;-23.548;35;4.44
11752;2006;7;11;3;5;10;-72.053;-22.850;17;4
11753;2006;7;11;20;16;19;-63.325;-19.043;36;4.57
11754;2006;7;15;13;36;54;-78.473;-2.072;139;3.57
11755;2006;7;16;11;42;38;-72.688;-28.579;30;6.2
11756;2006;7;16;21;48;47;-78.662;-2.518;100;3.37
11757;2006;7;18;22;32;29;-71.662;-16.516;21;4.5
11758;2006;7;18;22;32;29;-71.660;-16.540;22;3.4
11759;2006;7;19;3;53;14;-74.449;3.288;59;3.17
11760;2006;7;20;3;36;44;-81.810;-0.450;5;4.64
11761;2006;7;21;13;6;58;-79.412;-11.341;50;5.3
11762;2006;7;22;10;37;16;-79.012;-4.892;21;4.5
11763;2006;7;22;14;53;11;-74.400;-12.289;24;5
11764;2006;7;23;2;15;29;-76.642;2.210;6;3.76
11765;2006;7;24;15;2;36;-82.058;-5.658;58;4.9
11766;2006;7;25;1;8;44;-70.161;-28.407;103;4.25
11767;2006;7;26;13;24;0;-73.462;-15.237;16;4.6
11768;2006;7;28;7;18;47;-77.015;0.728;17;4.83
11769;2006;7;28;23;50;9;-77.317;-11.447;80;4.6
11770;2006;7;29;0;37;8;-80.455;0.827;20;3.57
11771;2006;7;29;11;56;0;-69.375;-24.304;30;3
11772;2006;7;30;19;28;45;-79.212;-0.955;111;3.37
11773;2006;7;31;14;30;23;-79.092;-1.608;136;3.47
11774;2006;8;1;2;29;12;-78.944;-0.287;12;3.76
11775;2006;8;3;8;46;59;-71.596;-15.964;10;4.53
11776;2006;8;5;23;54;0;-73.714;-12.810;57;4.9
11777;2006;8;6;19;18;1;-80.170;-4.100;17;4.83
11778;2006;8;6;22;59;14;-70.281;-30.099;110;3.34
11779;2006;8;9;22;36;8;-71.231;-14.692;15;5.8
11780;2006;8;11;2;4;11;-80.120;-4.410;25;5.03
