Unnamed: 0,Longitude,Latitude,Depth,Observed Count,Smoothed Rate,b-value,Smoothed Rate Scaled
655,-78.7537,-6.41989,105.1808624,0,17448.7,1.3,5069.114363
656,-78.6537,-6.41989,106.7013626,0,10635.3,1.3,3089.717399
657,-78.5537,-6.41989,108.1331711,0,5293.13,1.3,1537.735264
658,-78.4537,-6.41989,109.4734802,0,3505.54,1.3,1018.413014
659,-78.3537,-6.41989,110.7227936,0,4441.13,1.3,1290.216226
660,-78.2537,-6.41989,111.8846893,0,6411.96,1.3,1862.7725
661,-78.1537,-6.41989,112.9653778,0,8899.91,1.3,2585.560048
662,-78.0537,-6.41989,113.9730301,0,12316.3,1.3,3578.073623
663,-77.9537,-6.41989,114.9169998,0,16087.7,1.3,4673.723036
664,-77.8537,-6.41989,115.8067703,85281,18987.9,1.3,5516.275517
665,-77.7537,-6.41989,116.6505737,0,20410.3,1.3,5929.504483
666,-77.6537,-6.41989,117.4536972,170562,19440.7,1.3,5647.820846
667,-77.5537,-6.41989,118.2170334,0,15726.9,1.3,4568.905114
668,-77.4537,-6.41989,118.9358826,0,12093.6,1.3,3513.375865
669,-77.3537,-6.41989,119.6001968,0,12742,1.3,3701.745987
670,-77.2537,-6.41989,120.1958008,0,19383.6,1.3,5631.232422
671,-77.1537,-6.41989,120.7070007,0,30387.5,1.3,8828.033761
672,-77.0537,-6.41989,121.1203003,0,41339.2,1.3,12009.6702
673,-76.9537,-6.41989,121.4284973,0,46916.1,1.3,13629.84499
674,-76.8537,-6.41989,121.6334,0,45212.8,1.3,13135.01028
675,-76.7537,-6.41989,121.7483978,0,39468.4,1.3,11466.17417
676,-76.6537,-6.41989,121.7985992,0,34572.9,1.3,10043.95651
677,-76.5537,-6.41989,121.8192978,0,33463.7,1.3,9721.716936
678,-76.4537,-6.41989,121.8539963,0,36327,1.3,10553.5494
679,-76.3537,-6.41989,121.9503021,85281,41806,1.3,12145.28275
680,-76.2537,-6.41989,122.1567993,85281,47875.2,1.3,13908.47822
681,-76.1537,-6.41989,122.5201035,170562,51541.9,1.3,14973.71068
682,-76.0537,-6.41989,123.0828018,0,50178.5,1.3,14577.62212
683,-75.9537,-6.41989,123.8817978,0,44226.1,1.3,12848.35883
684,-75.8537,-6.41989,124.9487991,0,37228.5,1.3,10815.44895
685,-75.7537,-6.41989,126.3099976,0,33187.8,1.3,9641.563764
686,-75.6537,-6.41989,127.9868011,0,33310.8,1.3,9677.297146
687,-75.5537,-6.41989,129.9972992,85281,34620.4,1.3,10057.75599
688,-75.4537,-6.41989,132.357605,0,33714.7,1.3,9794.636277
689,-75.3537,-6.41989,135.0834961,0,31171.2,1.3,9055.710604
690,-75.2537,-6.41989,138.1936035,0,29371.9,1.3,8532.98642
691,-75.1537,-6.41989,141.7113953,0,28330.1,1.3,8230.327578
692,-75.0537,-6.41989,145.6679993,0,26502.9,1.3,7699.498016
693,-74.9537,-6.41989,150.1040039,0,23492.3,1.3,6824.872646
694,-74.8537,-6.41989,155.0690002,0,19837.5,1.3,5763.097318
695,-74.7537,-6.41989,160.6203003,0,15932.3,1.3,4628.576958
696,-74.6537,-6.41989,166.819397,0,12208.3,1.3,3546.69797
697,-74.5537,-6.41989,173.7265015,0,9202.73,1.3,2673.533892
698,-74.4537,-6.41989,181.3952942,0,7563.95,1.3,2197.443224
699,-74.3537,-6.41989,189.8677979,0,7634.76,1.3,2218.014613
700,-74.2537,-6.41989,199.1696014,0,8310.51,1.3,2414.330328
701,-74.1537,-6.41989,209.3078003,0,7672.96,1.3,2229.112297
708,-81.4537,-6.51989,32.7304611,0,49784.9,1.3,14463.27529
709,-81.3537,-6.51989,34.5162582,85281,55009.8,1.3,15981.1887
710,-81.2537,-6.51989,36.5503502,85281,64963.1,1.3,18872.77466
711,-81.1537,-6.51989,38.8448982,0,77991.4,1.3,22657.69518
712,-81.0537,-6.51989,41.4071198,341125,85409.9,1.3,24812.88295
713,-80.9537,-6.51989,44.2365189,85281,81651.6,1.3,23721.03929
714,-80.8537,-6.51989,47.3220901,255844,72665.7,1.3,21110.49783
715,-80.7537,-6.51989,50.6397781,170562,65902.3,1.3,19145.62663
716,-80.6537,-6.51989,54.1511993,170562,60904.1,1.3,17693.57305
717,-80.5537,-6.51989,57.8040314,85281,53617,1.3,15576.55899
718,-80.4537,-6.51989,61.5345802,85281,43445.7,1.3,12621.64069
719,-80.3537,-6.51989,65.2723465,0,33755.8,1.3,9806.576456
720,-80.2537,-6.51989,68.9461517,85281,26916.3,1.3,7819.597043
721,-80.1537,-6.51989,72.4909668,0,22618.2,1.3,6570.93322
722,-80.0537,-6.51989,75.8543015,0,21146.6,1.3,6143.4109
723,-79.9537,-6.51989,79.00103,0,23561.4,1.3,6844.947253
724,-79.8537,-6.51989,81.9157791,0,29010.7,1.3,8428.052293
725,-79.7537,-6.51989,84.6025314,0,34308,1.3,9966.999006
726,-79.6537,-6.51989,87.0814133,85281,36135.9,1.3,10498.03193
727,-79.5537,-6.51989,89.3834763,85281,33754.9,1.3,9806.314992
728,-79.4537,-6.51989,91.5444107,85281,29016.5,1.3,8429.737281
729,-79.3537,-6.51989,93.5984116,0,24040.2,1.3,6984.04598
730,-79.2537,-6.51989,95.5732727,85281,19980.8,1.3,5804.728161
731,-79.1537,-6.51989,97.4874573,0,17670,1.3,5133.405399
732,-79.0537,-6.51989,99.3494263,0,18176.3,1.3,5280.493297
733,-78.9537,-6.51989,101.1588364,0,20993.5,1.3,6098.933008
734,-78.8537,-6.51989,102.9091492,170562,22409.6,1.3,6510.331728
